t	tSc	energy	enScaled
20.559	7.9027005	2.4339E-06	1.00010018570801
20.574	7.92405915	2.4339E-06	1.00010018570801
20.589	7.9454178	2.4339E-06	1.00010018570801
20.604	7.96677645	2.4339E-06	1.00010018570801
20.619	7.9881351	2.4339E-06	1.00010018570801
20.634	8.00949375	2.4339E-06	1.00010018570801
20.649	8.0308524	2.4339E-06	1.00010018570801
20.664	8.05221105	2.4339E-06	1.00010018570801
20.679	8.0735697	2.4339E-06	1.00010018570801
20.694	8.09492835	2.4339E-06	1.00010018570801
20.709	8.116287	2.4339E-06	1.00010018570801
20.724	8.13764565	2.4339E-06	1.00010018570801
20.739	8.1590043	2.4339E-06	1.00010018570801
20.754	8.18036295	2.4339E-06	1.00010018570801
20.769	8.2017216	2.4339E-06	1.00010018570801
20.784	8.22308025	2.434E-06	1.00014127614663
20.799	8.2444389	2.434E-06	1.00014127614663
20.814	8.26579755	2.434E-06	1.00014127614663
20.829	8.2871562	2.4339E-06	1.00010018570801
20.844	8.30851485	2.4339E-06	1.00010018570801
20.859	8.3298735	2.4339E-06	1.00010018570801
20.874	8.35123215	2.4339E-06	1.00010018570801
20.889	8.3725908	2.4339E-06	1.00010018570801
20.904	8.39394945	2.4339E-06	1.00010018570801
20.919	8.4153081	2.4339E-06	1.00010018570801
20.934	8.43666675	2.4339E-06	1.00010018570801
20.949	8.4580254	2.4339E-06	1.00010018570801
20.964	8.47938405	2.4339E-06	1.00010018570801
20.979	8.5007427	2.4339E-06	1.00010018570801
20.994	8.52210135	2.4339E-06	1.00010018570801
21.009	8.54346	2.4339E-06	1.00010018570801
21.024	8.56481865	2.4339E-06	1.00010018570801
21.039	8.5861773	2.4339E-06	1.00010018570801
21.054	8.60753595	2.4339E-06	1.00010018570801
21.069	8.6288946	2.4339E-06	1.00010018570801
21.084	8.65025325	2.4339E-06	1.00010018570801
21.099	8.6716119	2.4339E-06	1.00010018570801
21.114	8.69297055	2.4339E-06	1.00010018570801
21.129	8.7143292	2.434E-06	1.00014127614663
21.144	8.73568785	2.434E-06	1.00014127614663
21.159	8.7570465	2.434E-06	1.00014127614663
21.174	8.77840515	2.434E-06	1.00014127614663
21.189	8.7997638	2.434E-06	1.00014127614663
21.204	8.82112245	2.4339E-06	1.00010018570801
21.219	8.8424811	2.4339E-06	1.00010018570801
21.234	8.86383975	2.4339E-06	1.00010018570801
21.249	8.8851984	2.4339E-06	1.00010018570801
21.264	8.90655705	2.4339E-06	1.00010018570801
21.279	8.9279157	2.4339E-06	1.00010018570801
21.294	8.94927435	2.4339E-06	1.00010018570801
21.309	8.970633	2.4339E-06	1.00010018570801
21.324	8.99199165	2.4339E-06	1.00010018570801
21.339	9.0133503	2.4339E-06	1.00010018570801
21.354	9.03470895	2.4339E-06	1.00010018570801
21.369	9.0560676	2.4339E-06	1.00010018570801
21.384	9.07742625	2.4339E-06	1.00010018570801
21.399	9.0987849	2.4339E-06	1.00010018570801
21.414	9.12014355	2.4339E-06	1.00010018570801
21.429	9.1415022	2.4339E-06	1.00010018570801
21.444	9.16286085	2.4339E-06	1.00010018570801
21.459	9.1842195	2.4339E-06	1.00010018570801
21.474	9.20557815	2.434E-06	1.00014127614663
21.489	9.2269368	2.434E-06	1.00014127614663
21.504	9.24829545	2.434E-06	1.00014127614663
21.519	9.2696541	2.434E-06	1.00014127614663
21.534	9.29101275	2.434E-06	1.00014127614663
21.549	9.3123714	2.434E-06	1.00014127614663
21.564	9.33373005	2.434E-06	1.00014127614663
21.579	9.3550887	2.4339E-06	1.00010018570801
21.594	9.37644735	2.4339E-06	1.00010018570801
21.609	9.397806	2.4339E-06	1.00010018570801
21.624	9.41916465	2.4339E-06	1.00010018570801
21.639	9.4405233	2.4339E-06	1.00010018570801
21.654	9.46188195	2.4339E-06	1.00010018570801
21.669	9.4832406	2.4339E-06	1.00010018570801
21.684	9.50459925	2.4339E-06	1.00010018570801
21.699	9.5259579	2.4339E-06	1.00010018570801
21.714	9.54731655	2.4339E-06	1.00010018570801
21.729	9.5686752	2.4339E-06	1.00010018570801
21.744	9.59003385	2.4339E-06	1.00010018570801
21.759	9.6113925	2.4339E-06	1.00010018570801
21.774	9.63275115	2.4339E-06	1.00010018570801
21.783	9.64556634	2.4339E-06	1.00010018570801
21.798	9.66692499	2.4339E-06	1.00010018570801
21.813	9.68828364	2.4339E-06	1.00010018570801
21.828	9.70964229	2.4339E-06	1.00010018570801
21.843	9.73100094	2.434E-06	1.00014127614663
21.858	9.75235959	2.4339E-06	1.00010018570801
21.873	9.77371824	2.4339E-06	1.00010018570801
21.888	9.79507689	2.4339E-06	1.00010018570801
21.903	9.81643554	2.4339E-06	1.00010018570801
21.918	9.83779419	2.4339E-06	1.00010018570801
21.933	9.85915284	2.4339E-06	1.00010018570801
21.948	9.88051149	2.4339E-06	1.00010018570801
21.963	9.90187014	2.4339E-06	1.00010018570801
21.978	9.92322879	2.4338E-06	1.00005909526938
21.993	9.94458744	2.4338E-06	1.00005909526938
22.008	9.96594609	2.4338E-06	1.00005909526938
22.023	9.98730474	2.4338E-06	1.00005909526938
22.038	10.00866339	2.4338E-06	1.00005909526938
22.053	10.03002204	2.4338E-06	1.00005909526938
22.068	10.05138069	2.4338E-06	1.00005909526938
22.083	10.07273934	2.4338E-06	1.00005909526938
22.098	10.09409799	2.4338E-06	1.00005909526938
22.113	10.11545664	2.4338E-06	1.00005909526938
22.128	10.13681529	2.4338E-06	1.00005909526938
22.143	10.15817394	2.4338E-06	1.00005909526938
22.158	10.17953259	2.4338E-06	1.00005909526938
22.173	10.20089124	2.4339E-06	1.00010018570801
22.188	10.22224989	2.4339E-06	1.00010018570801
22.203	10.24360854	2.4339E-06	1.00010018570801
22.218	10.26496719	2.4339E-06	1.00010018570801
22.233	10.28632584	2.4339E-06	1.00010018570801
22.248	10.30768449	2.4338E-06	1.00005909526938
22.263	10.32904314	2.4338E-06	1.00005909526938
22.278	10.35040179	2.4338E-06	1.00005909526938
22.293	10.37176044	2.4338E-06	1.00005909526938
22.308	10.39311909	2.4338E-06	1.00005909526938
22.323	10.41447774	2.4338E-06	1.00005909526938
22.338	10.43583639	2.4338E-06	1.00005909526938
22.353	10.45719504	2.4338E-06	1.00005909526938
22.368	10.47855369	2.4337E-06	1.00001800483076
22.383	10.49991234	2.4338E-06	1.00005909526938
22.398	10.52127099	2.4338E-06	1.00005909526938
22.413	10.54262964	2.4338E-06	1.00005909526938
22.428	10.56398829	2.4338E-06	1.00005909526938
22.443	10.58534694	2.4338E-06	1.00005909526938
22.458	10.60670559	2.4338E-06	1.00005909526938
22.473	10.62806424	2.4338E-06	1.00005909526938
22.488	10.64942289	2.4338E-06	1.00005909526938
22.503	10.67078154	2.4338E-06	1.00005909526938
22.518	10.69214019	2.4338E-06	1.00005909526938
22.533	10.71349884	2.4338E-06	1.00005909526938
22.548	10.73485749	2.4338E-06	1.00005909526938
22.563	10.75621614	2.4338E-06	1.00005909526938
22.578	10.77757479	2.4338E-06	1.00005909526938
22.593	10.79893344	2.4338E-06	1.00005909526938
22.608	10.82029209	2.4338E-06	1.00005909526938
22.623	10.84165074	2.4338E-06	1.00005909526938
22.638	10.86300939	2.4338E-06	1.00005909526938
22.653	10.88436804	2.4337E-06	1.00001800483076
22.668	10.90572669	2.4337E-06	1.00001800483076
22.683	10.92708534	2.4337E-06	1.00001800483076
22.698	10.94844399	2.4337E-06	1.00001800483076
22.713	10.96980264	2.4337E-06	1.00001800483076
22.728	10.99116129	2.4337E-06	1.00001800483076
22.743	11.01251994	2.4337E-06	1.00001800483076
22.758	11.03387859	2.4337E-06	1.00001800483076
22.773	11.05523724	2.4337E-06	1.00001800483076
22.788	11.07659589	2.4337E-06	1.00001800483076
22.803	11.09795454	2.4337E-06	1.00001800483076
22.818	11.11931319	2.4337E-06	1.00001800483076
22.833	11.14067184	2.4337E-06	1.00001800483076
22.848	11.16203049	2.4337E-06	1.00001800483076
22.863	11.18338914	2.4337E-06	1.00001800483076
22.878	11.20474779	2.4337E-06	1.00001800483076
22.893	11.22610644	2.4338E-06	1.00005909526938
22.908	11.24746509	2.4338E-06	1.00005909526938
22.923	11.26882374	2.4338E-06	1.00005909526938
22.938	11.29018239	2.4337E-06	1.00001800483076
22.953	11.31154104	2.4337E-06	1.00001800483076
22.968	11.33289969	2.4337E-06	1.00001800483076
22.983	11.35425834	2.4337E-06	1.00001800483076
22.998	11.37561699	2.4337E-06	1.00001800483076
23.013	11.39697564	2.4337E-06	1.00001800483076
