"N","Time","avg(U (0))","avg(U (1))","avg(U (2))","avg(U (Magnitude))","avg(Volume)","avg(energy)","max(U (0))","max(U (1))","max(U (2))","max(U (Magnitude))","max(Volume)","max(energy)","med(U (0))","med(U (1))","med(U (2))","med(U (Magnitude))","med(Volume)","med(energy)","min(U (0))","min(U (1))","min(U (2))","min(U (Magnitude))","min(Volume)","min(energy)","q1(U (0))","q1(U (1))","q1(U (2))","q1(U (Magnitude))","q1(Volume)","q1(energy)","q3(U (0))","q3(U (1))","q3(U (2))","q3(U (Magnitude))","q3(Volume)","q3(energy)","std(U (0))","std(U (1))","std(U (2))","std(U (Magnitude))","std(Volume)","std(energy)","vtkValidPointMask"
1,71.478,1.9275e-05,-1.3037e-28,4.1087e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3037e-28,4.1087e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3037e-28,4.1087e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3037e-28,4.1087e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3037e-28,4.1087e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3037e-28,4.1087e-10,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.493,1.9275e-05,-1.2856e-28,-7.0114e-13,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2856e-28,-7.0114e-13,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2856e-28,-7.0114e-13,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2856e-28,-7.0114e-13,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2856e-28,-7.0114e-13,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2856e-28,-7.0114e-13,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.508,1.9275e-05,-1.2684e-28,-4.0087e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2684e-28,-4.0087e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2684e-28,-4.0087e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2684e-28,-4.0087e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2684e-28,-4.0087e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2684e-28,-4.0087e-10,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.523,1.9275e-05,-1.2505e-28,-7.9336e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2505e-28,-7.9336e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2505e-28,-7.9336e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2505e-28,-7.9336e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2505e-28,-7.9336e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2505e-28,-7.9336e-10,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.538,1.9275e-05,-1.2328e-28,-1.1784e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2328e-28,-1.1784e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2328e-28,-1.1784e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2328e-28,-1.1784e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2328e-28,-1.1784e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2328e-28,-1.1784e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.553,1.9275e-05,-1.2172e-28,-1.5459e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2172e-28,-1.5459e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2172e-28,-1.5459e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2172e-28,-1.5459e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2172e-28,-1.5459e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2172e-28,-1.5459e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.568,1.9275e-05,-1.2007e-28,-1.8843e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2007e-28,-1.8843e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2007e-28,-1.8843e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2007e-28,-1.8843e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2007e-28,-1.8843e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2007e-28,-1.8843e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.583,1.9275e-05,-1.1836e-28,-2.1876e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1836e-28,-2.1876e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1836e-28,-2.1876e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1836e-28,-2.1876e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1836e-28,-2.1876e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1836e-28,-2.1876e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.598,1.9275e-05,-1.1709e-28,-2.454e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1709e-28,-2.454e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1709e-28,-2.454e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1709e-28,-2.454e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1709e-28,-2.454e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1709e-28,-2.454e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.613,1.9275e-05,-1.1579e-28,-2.6801e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1579e-28,-2.6801e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1579e-28,-2.6801e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1579e-28,-2.6801e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1579e-28,-2.6801e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1579e-28,-2.6801e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,71.628,1.9275e-05,-1.146e-28,-2.8538e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.146e-28,-2.8538e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.146e-28,-2.8538e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.146e-28,-2.8538e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.146e-28,-2.8538e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.146e-28,-2.8538e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,71.643,1.9275e-05,-1.1367e-28,-2.9756e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1367e-28,-2.9756e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1367e-28,-2.9756e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1367e-28,-2.9756e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1367e-28,-2.9756e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.1367e-28,-2.9756e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,71.658,1.9275e-05,-1.1304e-28,-3.0509e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1304e-28,-3.0509e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1304e-28,-3.0509e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1304e-28,-3.0509e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1304e-28,-3.0509e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1304e-28,-3.0509e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.673,1.9275e-05,-1.1289e-28,-3.0798e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1289e-28,-3.0798e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1289e-28,-3.0798e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1289e-28,-3.0798e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1289e-28,-3.0798e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1289e-28,-3.0798e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.688,1.9275e-05,-1.1302e-28,-3.0533e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1302e-28,-3.0533e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1302e-28,-3.0533e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1302e-28,-3.0533e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1302e-28,-3.0533e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1302e-28,-3.0533e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.703,1.9275e-05,-1.1334e-28,-2.9684e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1334e-28,-2.9684e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1334e-28,-2.9684e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1334e-28,-2.9684e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1334e-28,-2.9684e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1334e-28,-2.9684e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.718,1.9275e-05,-1.1395e-28,-2.8273e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1395e-28,-2.8273e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1395e-28,-2.8273e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1395e-28,-2.8273e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1395e-28,-2.8273e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1395e-28,-2.8273e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.733,1.9275e-05,-1.148e-28,-2.6356e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.148e-28,-2.6356e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.148e-28,-2.6356e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.148e-28,-2.6356e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.148e-28,-2.6356e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.148e-28,-2.6356e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.748,1.9275e-05,-1.1586e-28,-2.3873e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1586e-28,-2.3873e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1586e-28,-2.3873e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1586e-28,-2.3873e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1586e-28,-2.3873e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1586e-28,-2.3873e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.763,1.9275e-05,-1.172e-28,-2.0861e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.172e-28,-2.0861e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.172e-28,-2.0861e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.172e-28,-2.0861e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.172e-28,-2.0861e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.172e-28,-2.0861e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.778,1.9275e-05,-1.1886e-28,-1.7421e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1886e-28,-1.7421e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1886e-28,-1.7421e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1886e-28,-1.7421e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1886e-28,-1.7421e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.1886e-28,-1.7421e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.793,1.9275e-05,-1.2089e-28,-1.3658e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2089e-28,-1.3658e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2089e-28,-1.3658e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2089e-28,-1.3658e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2089e-28,-1.3658e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2089e-28,-1.3658e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.808,1.9275e-05,-1.2281e-28,-9.702e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2281e-28,-9.702e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2281e-28,-9.702e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2281e-28,-9.702e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2281e-28,-9.702e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2281e-28,-9.702e-10,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.823,1.9275e-05,-1.2472e-28,-5.6135e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2472e-28,-5.6135e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2472e-28,-5.6135e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2472e-28,-5.6135e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2472e-28,-5.6135e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2472e-28,-5.6135e-10,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.838,1.9275e-05,-1.2659e-28,-1.4772e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2659e-28,-1.4772e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2659e-28,-1.4772e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2659e-28,-1.4772e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2659e-28,-1.4772e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2659e-28,-1.4772e-10,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.853,1.9275e-05,-1.2838e-28,2.5721e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2838e-28,2.5721e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2838e-28,2.5721e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2838e-28,2.5721e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2838e-28,2.5721e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.2838e-28,2.5721e-10,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.868,1.9275e-05,-1.3005e-28,6.5154e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3005e-28,6.5154e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3005e-28,6.5154e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3005e-28,6.5154e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3005e-28,6.5154e-10,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3005e-28,6.5154e-10,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.883,1.9275e-05,-1.3174e-28,1.0401e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3174e-28,1.0401e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3174e-28,1.0401e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3174e-28,1.0401e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3174e-28,1.0401e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3174e-28,1.0401e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.898,1.9275e-05,-1.3353e-28,1.4157e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3353e-28,1.4157e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3353e-28,1.4157e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3353e-28,1.4157e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3353e-28,1.4157e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3353e-28,1.4157e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.913,1.9275e-05,-1.3519e-28,1.7656e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3519e-28,1.7656e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3519e-28,1.7656e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3519e-28,1.7656e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3519e-28,1.7656e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3519e-28,1.7656e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.928,1.9275e-05,-1.366e-28,2.0825e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.366e-28,2.0825e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.366e-28,2.0825e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.366e-28,2.0825e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.366e-28,2.0825e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.366e-28,2.0825e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.943,1.9275e-05,-1.3805e-28,2.3624e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3805e-28,2.3624e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3805e-28,2.3624e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3805e-28,2.3624e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3805e-28,2.3624e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3805e-28,2.3624e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.958,1.9275e-05,-1.3937e-28,2.6049e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3937e-28,2.6049e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3937e-28,2.6049e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3937e-28,2.6049e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3937e-28,2.6049e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3937e-28,2.6049e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,71.973,1.9275e-05,-1.4051e-28,2.7982e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4051e-28,2.7982e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4051e-28,2.7982e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4051e-28,2.7982e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4051e-28,2.7982e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4051e-28,2.7982e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,71.988,1.9275e-05,-1.4111e-28,2.9389e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4111e-28,2.9389e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4111e-28,2.9389e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4111e-28,2.9389e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4111e-28,2.9389e-09,1.9275e-05,0.00016045,2.4337e-06,1.9275e-05,-1.4111e-28,2.9389e-09,1.9275e-05,0.00016045,2.4337e-06,0,0,0,0,0,0,1
1,72.003,1.9275e-05,-1.4136e-28,3.0306e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4136e-28,3.0306e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4136e-28,3.0306e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4136e-28,3.0306e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4136e-28,3.0306e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4136e-28,3.0306e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,72.018,1.9275e-05,-1.414e-28,3.0774e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.414e-28,3.0774e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.414e-28,3.0774e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.414e-28,3.0774e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.414e-28,3.0774e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.414e-28,3.0774e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,72.033,1.9275e-05,-1.4124e-28,3.0721e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4124e-28,3.0721e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4124e-28,3.0721e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4124e-28,3.0721e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4124e-28,3.0721e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4124e-28,3.0721e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,72.048,1.9275e-05,-1.4092e-28,3.0087e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4092e-28,3.0087e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4092e-28,3.0087e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4092e-28,3.0087e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4092e-28,3.0087e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.4092e-28,3.0087e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,72.063,1.9275e-05,-1.404e-28,2.8879e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.404e-28,2.8879e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.404e-28,2.8879e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.404e-28,2.8879e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.404e-28,2.8879e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.404e-28,2.8879e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,72.078,1.9275e-05,-1.3963e-28,2.7149e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3963e-28,2.7149e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3963e-28,2.7149e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3963e-28,2.7149e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3963e-28,2.7149e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3963e-28,2.7149e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,72.093,1.9275e-05,-1.3865e-28,2.4878e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3865e-28,2.4878e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3865e-28,2.4878e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3865e-28,2.4878e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3865e-28,2.4878e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3865e-28,2.4878e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,72.108,1.9275e-05,-1.3737e-28,2.205e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3737e-28,2.205e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3737e-28,2.205e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3737e-28,2.205e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3737e-28,2.205e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3737e-28,2.205e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
1,72.123,1.9275e-05,-1.3587e-28,1.8757e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3587e-28,1.8757e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3587e-28,1.8757e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3587e-28,1.8757e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3587e-28,1.8757e-09,1.9275e-05,0.00016045,2.4336e-06,1.9275e-05,-1.3587e-28,1.8757e-09,1.9275e-05,0.00016045,2.4336e-06,0,0,0,0,0,0,1
