t	eta0	eta1	eta2	eta3	eta4	eta5	eta6	eta7
1.0245	509.11	-1694.86	-464.58	-323.936	72.2711	-124.08	127.358	82.5817
1.025	113.435	-1773.75	-523.127	-222.8	92.7622	-115.091	94.7767	79.7835
1.0254999999999999	-290.776	-1762.76	-559.359	-113.668	109.751	-102.363	67.5184	75.0884
1.026	-682.246	-1662.56	-572.063	-1.84467	122.59	-86.9607	51.2248	67.1174
1.0265	-1039.92	-1479.59	-560.767	105.85	132.424	-70.5517	49.3363	55.3895
1.027	-1346	-1224.43	-527.737	207.33	139.645	-54.793	62.7879	43.6742
1.0274999999999999	-1585.77	-909.142	-474.872	301.757	145.494	-37.7012	90.2582	32.1971
1.028	-1746.92	-550.981	-403.094	387.16	149.721	-17.6747	127.928	19.8199
1.0285	-1822.45	-168.021	-313.981	459.769	150.78	4.67388	169.232	7.12169
1.029	-1810.62	224.268	-210.07	514.064	148.504	28.9719	207.454	-5.41734
1.0294999999999999	-1712.49	608.753	-95.8705	544.918	142.192	54.3677	238.555	-17.0732
1.03	-1532.09	963.744	22.2346	552.344	129.588	78.0315	260.707	-27.5331
1.0305	-1278.01	1272.15	139.766	533.616	111.057	98.6453	273.445	-35.8029
1.031	-961.626	1518.13	251.533	487.153	88.7526	115.628	277.137	-43.4189
1.0314999999999999	-598.029	1687.43	351.054	415.257	64.123	127.119	273.652	-51.4891
1.032	-205.87	1771.18	432.524	321.621	38.7187	131.473	265.19	-58.8437
1.0325	194.75	1764.99	491.092	211.548	13.9604	128.563	253.208	-64.9995
1.033	583.22	1669.13	522.818	93.1096	-8.67668	119.679	239.429	-70.8715
1.0334999999999999	938.929	1491	525.721	-23.2848	-28.0982	107.18	225.834	-78.4376
1.034	1243.1	1244.69	499.853	-128.674	-43.996	92.888	214.904	-86.5491
1.0345	1482.73	942.406	449.706	-217.633	-57.0162	80.3894	209.019	-93.4753
1.035	1647.37	598.737	382.325	-290.74	-68.9085	69.3497	208.898	-100.528
1.0354999999999999	1729.1	232.347	302.846	-347.356	-79.7535	58.067	212.864	-105.283
1.036	1725.47	-137.147	216.07	-387.507	-87.8859	47.4782	216.818	-105.2
1.0365	1639.72	-492.065	126.346	-412.23	-92.691	38.04	216.742	-100.01
1.037	1478.93	-818.078	36.2496	-420.651	-94.4012	28.7589	210.219	-89.0406
1.0374999999999999	1252.33	-1102.88	-52.0398	-411.036	-92.9326	20.1884	197.28	-72.4351
1.038	971.001	-1335.29	-136.093	-383.283	-88.5216	14.5711	180.531	-50.0048
1.0385	646.747	-1503.79	-213.886	-337.856	-83.0206	11.9627	163.671	-24.3195
1.039	293.191	-1598.27	-282.789	-277.435	-77.8246	9.9185	149.641	1.45309
1.0394999999999999	-73.4551	-1612.61	-339.585	-204.143	-73.0279	7.30838	140.338	24.8258
1.04	-434.401	-1545.9	-380.804	-120.587	-68.4074	4.6201	136.613	45.3175
1.0405	-769.84	-1402.88	-403.86	-29.8179	-64.0164	4.00853	139.338	63.8668
1.041	-1061.46	-1194.04	-406.003	63.8133	-61.3234	7.52442	147.799	81.0458
1.0414999999999999	-1295.32	-932.304	-385.925	154.198	-61.5023	13.2497	159.517	96.7873
1.042	-1462.61	-631.228	-344.785	236.032	-63.7429	19.6707	170.976	112.902
1.0425	-1557.98	-306.441	-285.587	306.235	-67.0038	28.582	178.272	129.616
1.043	-1579.76	27.2494	-212.063	361.145	-72.2315	39.7091	178.478	147.717
1.0434999999999999	-1529.15	357.248	-128.693	397.054	-81.1783	52.4334	170.851	166.088
1.044	-1408.71	670.389	-40.4907	411.996	-96.1645	64.9309	156.284	183.884
1.0445	-1222.99	952.693	47.1551	406.976	-118.363	71.9473	137.1	201.079
1.045	-979.057	1189.15	130.049	384.539	-145.369	68.1204	117.334	216.448
1.0454999999999999	-687.405	1366.51	206.114	345.79	-173.238	51.853	100.756	229.342
1.046	-362.542	1474.78	272.624	293.92	-198.296	21.2389	89.001	237.292
1.0465	-20.6631	1507.45	327.529	231.219	-215.916	-20.3225	81.3945	238.119
1.047	320.978	1461.9	369.385	156.538	-223.379	-68.3232	75.6115	232.76
1.0474999999999999	644.064	1340.21	395.141	71.1736	-218.831	-118.631	70.1708	223.481
1.048	929.662	1152.79	400.255	-19.5505	-202.167	-167.79	64.9896	210.595
1.0485	1163.12	911.344	382.185	-108.325	-175.142	-213.348	59.3371	195.925
1.049	1333.84	628.828	342.978	-191.619	-139.746	-254.408	52.3344	182.438
1.0494999999999999	1434.87	318.194	284.831	-263.594	-97.4793	-288.025	43.5477	173.236
