f	eta0	eta1	eta2	eta3	eta4	eta5	eta6	eta7	sumEta
5.33966	0.116513	1.51648	0.921683	0.487898	1.72386	0.326893	0.0835637	1.75788	6.93477
5.35944	0.150479	1.56824	0.9187	0.439334	1.62829	0.428105	0.00772627	1.98157	7.12244
5.37921	0.0277066	1.57838	0.849855	0.414994	1.6554	0.537164	0.170338	2.11685	7.35068
5.39899	0.164889	1.53646	0.755653	0.42966	1.75944	0.579707	0.303056	2.13311	7.66198
5.41877	0.294762	1.46689	0.692874	0.471985	1.84647	0.527474	0.313159	2.08699	7.70061
5.43854	0.272127	1.41215	0.696748	0.512614	1.83743	0.415152	0.179566	2.0967	7.42249
5.45832	0.109252	1.40441	0.75797	0.524062	1.71954	0.315361	0.0237591	2.27189	7.12625
5.4781	0.088522	1.44418	0.829592	0.498904	1.5526	0.290051	0.165165	2.64239	7.5114
5.49787	0.193491	1.50037	0.858526	0.454243	1.42759	0.350524	0.134574	3.13172	8.05104
5.51765	0.14059	1.53144	0.820809	0.419827	1.40593	0.451823	0.081512	3.59964	8.45157
5.53743	0.0299747	1.51312	0.736822	0.418125	1.47998	0.52397	0.37808	3.93252	9.01259
5.5572	0.200191	1.45434	0.657235	0.44961	1.57991	0.518485	0.580136	4.13315	9.57307
5.57698	0.253334	1.39095	0.629024	0.493152	1.62142	0.439181	0.538485	4.3567	9.72225
5.59676	0.151325	1.36137	0.664375	0.520603	1.56136	0.338	0.217511	4.87779	9.69233
5.61653	0.0404981	1.38113	0.732834	0.516043	1.42493	0.279445	0.276745	6.02218	10.6738
5.63631	0.197705	1.43276	0.781719	0.486939	1.28733	0.298037	0.750676	8.16165	13.3968
5.65609	0.219791	1.47775	0.770341	0.461082	1.22234	0.376727	1.04206	11.9882	17.5582
5.67586	0.0968432	1.48241	0.693557	0.476616	1.25294	0.4591	1.18997	20.0742	25.7257
5.69564	0.0838469	1.43927	0.552526	0.637579	1.32694	0.483489	2.19956	53.9099	60.6331
5.71542	0.204907	1.38223	0.723584	0.112295	1.47251	0.469957	3.75931	76.5938	84.7185
5.73519	0.172851	1.33329	0.639586	0.379532	1.43491	0.370937	1.68648	22.5245	28.5421
5.75497	0.0142664	1.33085	0.683039	0.424013	1.33462	0.292827	1.18951	13.756	19.0251
5.77475	0.169649	1.37037	0.74127	0.413388	1.20133	0.274827	0.617712	10.2577	15.0462
5.79452	0.260008	1.42141	0.759935	0.380884	1.10761	0.324031	0.00514067	8.16932	12.4283
5.8143	0.200874	1.44641	0.718008	0.357567	1.10061	0.404099	0.486614	6.52901	11.2432
5.83407	0.0358778	1.42569	0.636936	0.363599	1.17016	0.459818	0.672109	5.13084	9.89502
5.85385	0.121381	1.37028	0.56506	0.397607	1.25631	0.45359	0.541062	4.03093	8.73622
5.87363	0.163354	1.31425	0.544961	0.438728	1.2899	0.389608	0.214369	3.31675	7.67192
5.8934	0.0598947	1.29169	0.584976	0.46097	1.23839	0.309851	0.114602	2.98149	7.04187
5.91318	0.122278	1.31409	0.653804	0.450666	1.12643	0.265587	0.282734	2.89863	7.11422
5.93296	0.264605	1.36288	0.701564	0.415575	1.01838	0.283485	0.236449	2.87855	7.16149
5.95273	0.275861	1.40225	0.692912	0.379434	0.974999	0.348839	0.0453855	2.76383	6.88351
5.97251	0.152461	1.40302	0.630324	0.366154	1.01333	0.416213	0.151631	2.50146	6.63459
5.99229	0.0196841	1.36208	0.551959	0.383958	1.09639	0.440062	0.233351	2.15278	6.24027
6.01206	0.12297	1.3042	0.506074	0.42027	1.15863	0.404559	0.162927	1.8385	5.91813
6.03184	0.0863945	1.26514	0.518879	0.450436	1.14978	0.333249	0.000995478	1.65713	5.462
6.05162	0.0675983	1.26779	0.577605	0.4543	1.06772	0.272586	0.150651	1.62605	5.48429
6.07139	0.238664	1.30701	0.639292	0.429421	0.958974	0.260956	0.198848	1.67851	5.71168
6.09117	0.315802	1.35355	0.659569	0.392408	0.887187	0.303667	0.129492	1.71158	5.75325
6.11095	0.251191	1.37335	0.621958	0.36754	0.890265	0.370259	0.000777775	1.65181	5.52716
6.13072	0.0914687	1.35083	0.548512	0.370671	0.956428	0.415319	0.103954	1.4959	5.33308
6.1505	0.0538687	1.29865	0.484724	0.398901	1.03242	0.40867	0.118652	1.30472	5.10061
6.17028	0.085697	1.24914	0.469756	0.432442	1.05968	0.354835	0.0400344	1.16095	4.85253
6.19005	0.0189834	1.23254	0.509407	0.448765	1.01309	0.289256	0.0732217	1.11175	4.69702
6.20983	0.192275	1.25685	0.573787	0.436733	0.917012	0.254246	0.149921	1.146	4.92682
6.22961	0.321163	1.30281	0.616759	0.40428	0.828255	0.271165	0.145813	1.20343	5.09368
6.24938	0.322839	1.33697	0.606877	0.372783	0.797997	0.326757	0.0704096	1.21641	5.05104
6.26916	0.199623	1.33409	0.548109	0.362656	0.837954	0.382657	0.0231625	1.15235	4.8406
6.28894	0.0367134	1.2939	0.476803	0.379821	0.913347	0.401226	0.0740802	1.03159	4.60748
6.30871	0.0548619	1.24102	0.437335	0.411975	0.966669	0.370152	0.0524893	0.910686	4.44518
6.32849	0.0122779	1.20826	0.452576	0.437071	0.956159	0.310038	0.024012	0.844271	4.24467
6.34826	0.137681	1.21474	0.508943	0.438094	0.883079	0.260171	0.104248	0.850428	4.39739
6.36804	0.297062	1.25329	0.565758	0.414229	0.790242	0.252271	0.137562	0.901371	4.61179
6.38782	0.362252	1.29544	0.582464	0.381205	0.732998	0.289824	0.105782	0.943389	4.69335
6.40759	0.292927	1.31066	0.545534	0.36061	0.742342	0.346336	0.0329623	0.932511	4.56389
6.42737	0.138377	1.2867	0.477108	0.365455	0.804863	0.383479	0.0320125	0.86176	4.34975
6.44715	0.00417826	1.23753	0.420106	0.391675	0.872223	0.37638	0.0474854	0.76395	4.11352
6.46692	0.018307	1.1938	0.409502	0.421118	0.893779	0.329849	0.00537715	0.688606	3.96034
6.4867	0.0873768	1.18227	0.449207	0.433687	0.850093	0.274541	0.0650427	0.669488	4.0117
6.50648	0.252421	1.20796	0.509768	0.420839	0.76532	0.246263	0.117493	0.703182	4.22324
6.52625	0.368949	1.25114	0.548193	0.390983	0.690671	0.262365	0.119049	0.752888	4.38424
6.54603	0.362034	1.28061	0.536577	0.363732	0.669845	0.310647	0.0709829	0.773343	4.36777
6.56581	0.23925	1.27463	0.480484	0.356704	0.710452	0.358004	0.00667495	0.740699	4.1669
6.58558	0.0851169	1.23531	0.415009	0.37384	0.779373	0.372589	0.0311194	0.667207	3.95957
6.60536	0.00440687	1.18697	0.381123	0.402964	0.825318	0.344744	0.0189786	0.591725	3.75623
6.62514	0.052426	1.15971	0.39859	0.424139	0.813037	0.292941	0.0342915	0.553952	3.72909
6.64491	0.198513	1.16934	0.452918	0.422972	0.74645	0.251052	0.0921512	0.56739	3.90079
6.66469	0.347048	1.20697	0.505326	0.400086	0.665516	0.245813	0.117014	0.612103	4.09988
6.68447	0.40136	1.24514	0.518644	0.370553	0.619436	0.27917	0.0940159	0.648642	4.17696
6.70424	0.327936	1.2563	0.482	0.353659	0.632832	0.328494	0.0400986	0.64467	4.06599
6.72402	0.178415	1.23121	0.417796	0.36002	0.692171	0.359633	0.00822496	0.595972	3.84344
6.7438	0.0546598	1.18489	0.366565	0.384713	0.752488	0.352202	0.0193303	0.528297	3.64314
6.76357	0.0407494	1.14632	0.359738	0.410612	0.769342	0.311124	0.0122223	0.478179	3.52829
6.78335	0.147249	1.13912	0.399563	0.420161	0.727727	0.263459	0.0656801	0.472688	3.63565
6.80312	0.304564	1.1658	0.456693	0.406756	0.651652	0.240111	0.104455	0.505159	3.83519
6.8229	0.409707	1.20627	0.49096	0.379212	0.58774	0.255484	0.10416	0.546649	3.98018
6.84268	0.395007	1.2315	0.47762	0.355614	0.574006	0.298211	0.0664818	0.562966	3.9614
6.86245	0.272869	1.22286	0.423757	0.351182	0.614867	0.339142	0.0174728	0.537832	3.77998
6.88223	0.127056	1.18448	0.363307	0.368244	0.67857	0.350835	0.0103104	0.483018	3.56582
6.90201	0.0565133	1.14027	0.334328	0.394768	0.718775	0.325536	0.000689454	0.429651	3.40053
6.92178	0.109515	1.11786	0.35373	0.412637	0.705347	0.279988	0.0421129	0.407095	3.42828
6.94156	0.251862	1.1301	0.406172	0.409695	0.644196	0.243945	0.085955	0.423665	3.59559
6.96134	0.390237	1.16668	0.454525	0.38777	0.572848	0.24038	0.103599	0.461794	3.77783
6.98111	0.434504	1.20112	0.464688	0.361297	0.535204	0.27061	0.0844132	0.490457	3.84229
7.00089	0.357617	1.20862	0.428214	0.347539	0.552494	0.313784	0.0421617	0.485935	3.73637
7.02067	0.213162	1.18259	0.367687	0.355112	0.60958	0.340966	0.00514428	0.447225	3.52147
7.04044	0.0992887	1.13889	0.321486	0.378324	0.665682	0.334285	0.00268677	0.395791	3.33644
7.06022	0.093282	1.10497	0.318215	0.40113	0.682107	0.29838	0.0225818	0.361041	3.28171
7.08	0.200527	1.1014	0.357718	0.407985	0.648692	0.25687	0.0631498	0.359847	3.39619
7.09977	0.351511	1.12791	0.411366	0.393988	0.593072	0.236391	0.0911611	0.385867	3.59126
7.11955	0.450493	1.1621	0.440769	0.367705	0.584512	0.248495	0.0848535	0.408514	3.74744
7.13933	0.403473	1.20669	0.432563	0.352903	0.271951	0.292296	0.088743	0.493312	3.54193
7.1591	0.298279	1.18146	0.376716	0.347458	0.488618	0.322826	0.0307921	0.429915	3.47607
7.17888	0.162507	1.14208	0.320348	0.363981	0.565925	0.331946	0.00737192	0.382103	3.27626
7.19866	0.10181	1.10092	0.295605	0.388023	0.606749	0.310034	0.0157568	0.340493	3.15939
7.21843	0.159059	1.08254	0.316641	0.402949	0.59509	0.271669	0.0480175	0.325423	3.20139
7.23821	0.297538	1.09688	0.367207	0.398439	0.541087	0.242306	0.081879	0.341326	3.36666
7.25798	0.426463	1.13223	0.411773	0.377384	0.480702	0.241087	0.094711	0.37289	3.53724
7.27776	0.461728	1.16317	0.418997	0.353579	0.452875	0.268131	0.0785833	0.395046	3.59211
7.29754	0.381915	1.16753	0.382595	0.342579	0.474043	0.304695	0.0447625	0.389857	3.48797
7.31731	0.242265	1.14104	0.325365	0.351198	0.527611	0.325873	0.0158988	0.358021	3.28727
7.33709	0.137588	1.10003	0.283766	0.373181	0.575325	0.317288	0.010881	0.317967	3.11602
7.35687	0.138861	1.07035	0.283659	0.393418	0.583086	0.284448	0.0324995	0.293194	3.07952
7.37664	0.246174	1.07011	0.323175	0.39817	0.543512	0.248933	0.0660081	0.296681	3.19277
7.39642	0.389065	1.09771	0.374149	0.384156	0.480731	0.233832	0.0892246	0.322523	3.37139
7.4162	0.473745	1.13302	0.401055	0.360575	0.434041	0.248479	0.0871909	0.350301	3.48841
7.43597	0.445712	1.15094	0.384571	0.342915	0.431747	0.282412	0.0618195	0.358827	3.45894
7.45575	0.3257	1.13815	0.334365	0.342571	0.472428	0.312642	0.030309	0.340181	3.29635
7.47553	0.195492	1.10193	0.282479	0.35926	0.526143	0.318816	0.0135003	0.304604	3.10222
7.4953	0.143144	1.06514	0.26186	0.381435	0.554555	0.296853	0.0221345	0.273392	2.99852
7.51508	0.204459	1.05084	0.284286	0.393898	0.536531	0.261248	0.0502506	0.264246	3.04576
7.53486	0.339458	1.06697	0.333335	0.388329	0.481993	0.235351	0.078703	0.280777	3.20492
7.55463	0.459352	1.10107	0.374522	0.368211	0.425055	0.235785	0.0891092	0.30873	3.36184
7.57441	0.485908	1.12887	0.379104	0.346858	0.401063	0.261636	0.0749622	0.327152	3.40555
7.59419	0.403261	1.13042	0.342825	0.33818	0.423386	0.295008	0.0460862	0.321741	3.30091
7.61396	0.26841	1.10358	0.288577	0.347557	0.474185	0.313608	0.0217626	0.294298	3.11198
7.63374	0.172603	1.06504	0.251116	0.368271	0.517179	0.304903	0.0179285	0.261176	2.95821
7.65352	0.180704	1.03919	0.253771	0.386163	0.521548	0.274724	0.0367309	0.242236	2.93506
7.67329	0.28812	1.0418	0.293088	0.389065	0.482449	0.242969	0.065444	0.247465	3.0504
7.69307	0.424179	1.06955	0.341313	0.374949	0.42395	0.230332	0.0850132	0.271188	3.22047
7.71284	0.499553	1.10242	0.36496	0.353139	0.382827	0.244612	0.082784	0.295062	3.32536
7.73262	0.465718	1.11714	0.347085	0.337929	0.38401	0.275714	0.0606522	0.301415	3.28967
7.7524	0.347024	1.10271	0.298472	0.339145	0.424107	0.302568	0.0335614	0.284419	3.13201
7.77217	0.224158	1.06764	0.250279	0.355521	0.473938	0.307228	0.0194416	0.253804	2.95201
7.79195	0.180113	1.03419	0.233177	0.375766	0.498152	0.286572	0.0274085	0.228192	2.86357
7.81173	0.245018	1.02332	0.257	0.386107	0.478739	0.254309	0.0518841	0.222628	2.91901
7.8315	0.376388	1.04087	0.304351	0.379519	0.426878	0.231632	0.0764684	0.238625	3.07473
7.85128	0.487735	1.07364	0.342309	0.360293	0.375234	0.233099	0.0850661	0.263498	3.22088
7.87106	0.506328	1.09841	0.3444	0.341114	0.356051	0.257176	0.0722343	0.278867	3.25458
7.89083	0.42147	1.09748	0.308209	0.334513	0.379749	0.287418	0.046873	0.273043	3.14875
7.91061	0.291358	1.07044	0.256744	0.344483	0.428167	0.303439	0.025872	0.248544	2.96905
7.93039	0.203937	1.03427	0.223049	0.364003	0.466912	0.294609	0.023043	0.220233	2.83006
7.95016	0.218348	1.01192	0.228159	0.379762	0.468354	0.266792	0.0399457	0.205364	2.81865
7.96994	0.325648	1.01698	0.267211	0.38104	0.429904	0.238354	0.065242	0.211978	2.93636
7.98972	0.45517	1.04468	0.312808	0.366923	0.375527	0.22785	0.0820958	0.233811	3.09886
8.00949	0.521794	1.07518	0.333407	0.346711	0.339599	0.241758	0.0795656	0.254679	3.1927
8.02927	0.482674	1.08699	0.314245	0.333695	0.343955	0.270276	0.059626	0.259242	3.1507
8.04905	0.365509	1.07117	0.267128	0.336234	0.383487	0.294243	0.0356925	0.24329	2.99676
8.06882	0.249727	1.0373	0.222353	0.352268	0.429767	0.297558	0.0236473	0.216227	2.82885
8.0886	0.213506	1.00695	0.208499	0.370749	0.450145	0.278056	0.0312835	0.194795	2.75399
8.10838	0.281621	0.999168	0.233422	0.379138	0.429481	0.248684	0.0533687	0.191798	2.81668
8.12815	0.409374	1.01786	0.279177	0.371774	0.380038	0.228732	0.0748945	0.207232	2.96908
8.14793	0.512566	1.04924	0.314084	0.353419	0.33317	0.231029	0.0820282	0.2298	3.10534
8.1677	0.52378	1.07117	0.313863	0.336219	0.318258	0.253576	0.070071	0.242816	3.12976
8.18748	0.436968	1.06803	0.277771	0.331398	0.342213	0.28085	0.0472075	0.236535	3.02097
8.20726	0.311651	1.04093	0.228893	0.341815	0.389333	0.294837	0.0286769	0.214151	2.85029
8.22703	0.232248	1.00706	0.19868	0.360219	0.424241	0.285943	0.0266372	0.189487	2.72451
8.24681	0.252488	0.987929	0.206037	0.374042	0.423032	0.260221	0.0422548	0.177677	2.72368
8.26659	0.359466	0.995115	0.244751	0.373925	0.385154	0.234664	0.0649907	0.185197	2.84326
8.28636	0.482641	1.02259	0.287835	0.359857	0.33442	0.22596	0.0798105	0.205675	2.99878
8.30614	0.541028	1.05082	0.305564	0.341131	0.303031	0.239449	0.0770087	0.224234	3.08226
8.32592	0.497093	1.05994	0.285214	0.330068	0.310091	0.265732	0.0586343	0.227556	3.03433
8.34569	0.381599	1.04295	0.239514	0.333753	0.349004	0.287077	0.0369331	0.21254	2.88337
8.36547	0.272701	1.01031	0.197935	0.349412	0.392073	0.289205	0.0261954	0.188295	2.72613
8.38525	0.243857	0.982868	0.187069	0.366311	0.409064	0.270727	0.0333493	0.169912	2.66316
8.40502	0.314837	0.977841	0.212943	0.372958	0.387362	0.243889	0.0535168	0.168474	2.73182
8.4248	0.438935	0.997422	0.257131	0.364854	0.340147	0.22634	0.073347	0.183753	2.88193
8.44458	0.534328	1.02739	0.289134	0.347296	0.297507	0.229383	0.0798714	0.204752	3.00967
8.46435	0.538645	1.04668	0.286717	0.331871	0.286257	0.250536	0.0689825	0.217031	3.02672
8.48413	0.450417	1.04154	0.250658	0.328573	0.312159	0.275481	0.0478745	0.212501	2.9192
8.50391	0.329732	1.01453	0.204066	0.33928	0.356215	0.28739	0.0299943	0.194791	2.75599
8.52368	0.257971	0.982865	0.176914	0.356531	0.387541	0.278352	0.0257183	0.177571	2.64346
8.54346	0.283615	0.966682	0.185802	0.368558	0.383898	0.254322	0.0329377	0.181083	2.6569
8.56324	0.390055	0.975829	0.232741	0.368061	0.347857	0.232996	0.153877	0.0309373	2.73235
8.58301	0.507076	1.00284	0.26678	0.353616	0.299538	0.224523	0.0873835	0.160004	2.90176
8.60279	0.557648	1.02887	0.281529	0.336321	0.272223	0.237629	0.081478	0.184778	2.98048
8.62257	0.509379	1.03553	0.260005	0.326954	0.281617	0.261946	0.0649228	0.190279	2.93063
8.64234	0.395716	1.01758	0.215527	0.331483	0.319834	0.28102	0.0460939	0.179053	2.78631
8.66212	0.293525	0.98622	0.176779	0.346561	0.359841	0.282094	0.036646	0.160367	2.64203
8.68189	0.271623	0.961487	0.168523	0.361918	0.37368	0.264467	0.0421611	0.147332	2.59119
8.70167	0.345103	0.958932	0.195137	0.367147	0.351028	0.239816	0.058227	0.148651	2.66404
8.72145	0.46555	0.979222	0.237806	0.358714	0.305861	0.224343	0.0735073	0.162991	2.80799
8.74122	0.553472	1.00775	0.267189	0.342186	0.267081	0.228037	0.077399	0.180091	2.9232
8.761	0.551383	1.02456	0.262928	0.32847	0.259142	0.248074	0.0671112	0.187786	2.92945
8.78078	0.461961	1.01762	0.227151	0.326523	0.285835	0.270859	0.0494082	0.180145	2.8195
8.80055	0.345941	0.99084	0.18295	0.337399	0.327881	0.281127	0.0360319	0.16159	2.66376
8.82033	0.281503	0.961302	0.158921	0.353572	0.355958	0.272047	0.0358119	0.143741	2.56285
8.84011	0.312139	0.94785	0.170048	0.364045	0.350247	0.24966	0.0487711	0.137765	2.58052
8.85988	0.417887	0.958484	0.207914	0.361744	0.31356	0.228776	0.0661785	0.146793	2.70134
8.87966	0.528872	0.985106	0.246355	0.348111	0.269281	0.22302	0.0764628	0.16398	2.84119
8.89944	0.572065	1.009	0.25896	0.332191	0.245705	0.23589	0.0728152	0.177105	2.90374
8.91921	0.519843	1.01342	0.23665	0.324449	0.257187	0.258503	0.0577458	0.17673	2.84453
8.93899	0.40817	0.994706	0.193621	0.329808	0.294653	0.275813	0.0413103	0.162513	2.7006
8.95877	0.312485	0.964609	0.157783	0.344435	0.331828	0.275949	0.0344041	0.143284	2.56478
8.97854	0.297135	0.942451	0.152125	0.358326	0.342832	0.259099	0.0415066	0.131164	2.52464
8.99832	0.372828	0.942132	0.179421	0.362064	0.319365	0.23636	0.0577401	0.133349	2.60326
9.0181	0.489585	0.96291	0.220639	0.353245	0.276124	0.222676	0.0724459	0.147867	2.74549
9.03787	0.570308	0.989983	0.247387	0.337468	0.240868	0.226875	0.0756488	0.163884	2.85242
9.05765	0.562242	1.00446	0.241235	0.325276	0.235885	0.245849	0.0654919	0.170277	2.85072
9.07743	0.47192	0.995964	0.20565	0.324603	0.263172	0.266738	0.0488042	0.162181	2.73903
9.0972	0.360562	0.969493	0.163672	0.335643	0.303266	0.275585	0.0366849	0.144429	2.58934
9.11698	0.303148	0.942003	0.142488	0.35079	0.328313	0.266434	0.0371276	0.128255	2.49856
9.13675	0.338415	0.931069	0.15532	0.359793	0.320661	0.245444	0.0497014	0.123734	2.52414
9.15653	0.443244	0.943066	0.192693	0.35655	0.284546	0.226469	0.0659973	0.133117	2.64568
9.17631	0.548355	0.969094	0.228902	0.343161	0.243113	0.221898	0.0751651	0.149405	2.77909
9.19608	0.584534	0.990951	0.2391	0.328486	0.222909	0.234484	0.0712478	0.161076	2.83279
9.21586	0.528735	0.993324	0.215917	0.322186	0.236179	0.255603	0.0569277	0.159748	2.76862
9.23564	0.419243	0.973974	0.174189	0.328212	0.272864	0.271047	0.041821	0.145863	2.62721
9.25541	0.329841	0.945166	0.141029	0.342357	0.307374	0.270523	0.0359162	0.128131	2.50034
9.27519	0.320711	0.92543	0.137742	0.354969	0.315749	0.254386	0.0430689	0.117786	2.46984
9.29497	0.398288	0.927115	0.165642	0.357519	0.291565	0.233342	0.0584045	0.121023	2.5529
9.31474	0.511333	0.948226	0.205301	0.34827	0.250131	0.221235	0.0716909	0.134967	2.69115
9.33452	0.585145	0.973854	0.229586	0.333314	0.218117	0.22588	0.0741809	0.149698	2.78977
9.3543	0.571494	0.986145	0.221705	0.322531	0.215788	0.24391	0.0643256	0.154794	2.78069
9.37407	0.480539	0.976239	0.186371	0.32295	0.243542	0.263148	0.0487702	0.146392	2.66795
9.39385	0.373828	0.950177	0.146519	0.334048	0.281744	0.270673	0.0378993	0.129647	2.52453
9.41363	0.323142	0.924712	0.127992	0.348229	0.303969	0.261537	0.0388466	0.115208	2.44363
9.4334	0.362681	0.916073	0.142342	0.355901	0.294559	0.241797	0.050894	0.112098	2.47635
9.45318	0.46642	0.92925	0.179187	0.351891	0.25904	0.224504	0.0659849	0.121737	2.59801
9.47296	0.565777	0.954589	0.213226	0.338784	0.220282	0.220957	0.0740198	0.137042	2.72468
9.49273	0.595307	0.97447	0.221164	0.325286	0.203146	0.233266	0.0698319	0.147241	2.76971
9.51251	0.536317	0.974966	0.197166	0.320267	0.217993	0.253025	0.0562639	0.145091	2.70109
9.53229	0.429106	0.955159	0.15668	0.326831	0.253838	0.266991	0.0424111	0.131611	2.56263
9.55206	0.345821	0.927683	0.126069	0.340423	0.285818	0.265665	0.037456	0.115357	2.44429
9.57184	0.342575	0.910203	0.12498	0.351787	0.291768	0.250238	0.0445882	0.106656	2.42279
9.59161	0.421791	0.913676	0.153351	0.353217	0.267001	0.230714	0.0590052	0.110744	2.5095
9.61139	0.531066	0.934992	0.191089	0.343296	0.227281	0.220007	0.0709213	0.124696	2.64335
9.63117	0.598201	0.959156	0.213596	0.329727	0.198275	0.22503	0.0729308	0.137526	2.73444
9.65094	0.579353	0.969375	0.204059	0.320254	0.198352	0.242187	0.0632934	0.141424	2.7183
9.67072	0.488047	0.958276	0.168953	0.321606	0.226439	0.259901	0.0487662	0.132788	2.60478
9.6905	0.385987	0.932736	0.131108	0.332668	0.262834	0.266301	0.0389727	0.117042	2.46765
9.71027	0.341749	0.909209	0.115063	0.345861	0.282379	0.257144	0.0403731	0.104243	2.39602
9.73005	0.385192	0.902714	0.130791	0.352264	0.271346	0.23854	0.0519465	0.102424	2.43522
9.74983	0.487671	0.916817	0.167068	0.347513	0.236447	0.22277	0.0659415	0.112234	2.55646
9.7696	0.581383	0.941409	0.199058	0.334755	0.200241	0.220158	0.073102	0.126584	2.67669
9.78938	0.604628	0.959409	0.204908	0.322422	0.185971	0.23218	0.0687345	0.135441	2.71369
9.80916	0.542803	0.95828	0.180244	0.318602	0.202176	0.250626	0.0558483	0.132508	2.64109
9.82893	0.437988	0.938244	0.141006	0.325692	0.237089	0.263126	0.0430648	0.11937	2.50558
9.84871	0.360732	0.912132	0.112814	0.338748	0.266578	0.261354	0.0388642	0.104442	2.39567
9.86849	0.362955	0.896769	0.113737	0.348937	0.270257	0.246487	0.0459298	0.097201	2.38227
9.88826	0.44349	0.901796	0.142504	0.349359	0.245035	0.228337	0.0595137	0.101971	2.47201
9.90804	0.549035	0.923205	0.179233	0.339705	0.20701	0.21883	0.0705483	0.115075	2.60264
9.92782	0.609803	0.946105	0.198895	0.326349	0.180696	0.224051	0.0717751	0.12728	2.68496
9.94759	0.586119	0.95467	0.187927	0.318122	0.182736	0.240296	0.0624505	0.130038	2.66236
9.96737	0.494704	0.94278	0.153178	0.320354	0.210824	0.256552	0.0488795	0.12121	2.54848
9.98715	0.39952	0.929917	0.117313	0.331576	0.246503	0.256425	0.0414984	0.10785	2.4306
10.0069	0.359051	0.895103	0.103644	0.34366	0.262455	0.253407	0.0417759	0.0948499	2.35395
10.0267	0.406236	0.89064	0.120617	0.348932	0.250264	0.23582	0.052907	0.0941436	2.39956
10.0465	0.507369	0.905616	0.156235	0.343604	0.216199	0.221416	0.0659174	0.104071	2.52043
10.0663	0.595518	0.929414	0.186222	0.331179	0.182372	0.219576	0.0721542	0.117552	2.63399
10.086	0.612599	0.945478	0.190041	0.319905	0.170643	0.231388	0.0675899	0.125195	2.66284
10.1058	0.54806	0.942458	0.164777	0.317158	0.188079	0.248822	0.0553264	0.121574	2.58626
10.1256	0.445723	0.92186	0.126793	0.324632	0.22227	0.260212	0.0435583	0.108796	2.45384
10.1454	0.3744	0.896947	0.100915	0.337149	0.24969	0.257949	0.0400938	0.095037	2.35218
10.1651	0.381987	0.883817	0.103763	0.346244	0.251412	0.243505	0.0471756	0.0891015	2.34701
10.1849	0.463686	0.89062	0.132794	0.345787	0.2257	0.226492	0.0600408	0.0944957	2.43961
10.2047	0.565363	0.912154	0.16806	0.33602	0.18912	0.218078	0.070125	0.107164	2.56608
10.2245	0.619828	0.933448	0.18555	0.323446	0.165408	0.223695	0.070767	0.118259	2.6404
10.2442	0.591524	0.939761	0.173186	0.316344	0.169615	0.239406	0.0616242	0.120051	2.61151
10.264	0.500155	0.926465	0.138795	0.319318	0.198084	0.254604	0.0488476	0.111033	2.4973
10.2838	0.407293	0.901976	0.10486	0.330218	0.23105	0.259132	0.0409236	0.0969554	2.37241
10.3036	0.375268	0.88215	0.0934421	0.341634	0.245858	0.249991	0.0430709	0.0868605	2.31828
10.3233	0.425713	0.879602	0.111549	0.345843	0.232092	0.233263	0.053798	0.0870851	2.36894
10.3431	0.525263	0.895437	0.146512	0.340005	0.19842	0.220017	0.0659375	0.0970434	2.48863
10.3629	0.607981	0.918474	0.174434	0.328	0.166705	0.218906	0.0715509	0.109752	2.5958
