f	eta0	eta1	eta2	eta3	eta4	eta5	eta6	eta7	sumEta
25.1667	0.00136179497627	0.000146608269794	1.3329555147899999E-06	7.3048576019999994E-06	3.25248426645E-05	1.04901658506E-05	5.7607718833E-07	1.3175014769999998E-06	0.00156194964636122
25.3333	0.00135671018392	0.00015154802505499998	1.26652062888E-06	7.252022402700001E-06	3.2227489265900006E-05	1.0189578054400001E-05	5.7028528479E-07	1.2985353774E-06	0.00156106263998907
25.5	0.00135173243983	0.000156388639152	1.20747566511E-06	7.2021203000999994E-06	3.1936882254E-05	9.896124865400002E-06	5.6241163126E-07	1.2839965632E-06	0.00156021009026107
25.6667	0.0013468520123399998	0.00016112917679099998	1.15245849303E-06	7.1533230411000005E-06	3.16529362315E-05	9.6091267972E-06	5.5373358561E-07	1.2717132903E-06	0.00155937448056974
25.8333	0.00134206403562	0.0001657808615	1.1001594376800002E-06	7.1058016134E-06	3.13753950065E-05	9.3286687856E-06	5.4465754804E-07	1.260728874E-06	0.00155856030838522
26	0.00133736850967	0.000170337146221	1.04987224872E-06	7.0595297112E-06	3.1104343976300005E-05	9.054835766399999E-06	5.354182496999999E-07	1.2504776832E-06	0.00155776013352652
26.1667	0.0013327703003199998	0.000174804110365	1.00106385597E-06	7.0146125577E-06	3.08391853598E-05	8.7865235742E-06	5.263345045400001E-07	1.2407432417999998E-06	0.0015569828737790098
26.3333	0.0013282548100799999	0.00017918596275500002	9.5389932177E-07	6.9706818717E-06	3.0579919157E-05	8.524156888E-06	5.1716177175E-07	1.23181884E-06	0.0015562184106852198
26.5	0.0013238220389499998	0.000183480365156	9.079686962100001E-07	6.9273956778E-06	3.03266307652E-05	8.26747240682E-06	5.0816070801E-07	1.2230690156999998E-06	0.0015554631013757398
26.6667	0.00131948171859	0.000187691994038	8.630379154800002E-07	6.8850959514E-06	3.00789785952E-05	8.01566324056E-06	4.9929347606E-07	1.2146473971E-06	0.0015547304292038
26.8333	0.00131521438568	0.00019182038175399998	8.193099250800001E-07	6.8439010686E-06	2.9836194071300002E-05	7.769544772900001E-06	4.905425586500001E-07	1.2067076124E-06	0.00155400096744293
27	0.0013110200402199998	0.000195865060657	7.7666025177E-07	6.803179690200001E-06	2.9598960371900003E-05	7.52759665302E-06	4.8202076687E-07	1.198718946E-06	0.00155327223755676
27.1667	0.0013069084138700002	0.000199823692512	7.347344174100001E-07	6.763221180000001E-06	2.9366594318600006E-05	7.28922433032E-06	4.736103848E-07	1.1911981473E-06	0.00155255068916043
27.3333	0.00130284544582	0.00020368973026099998	6.9387607638E-07	6.7246305714E-06	2.9138583527600003E-05	7.052304409799999E-06	4.6537097109E-07	1.1836633823999998E-06	0.00155179360501967
27.5	0.00129882140441	0.00020743184155499998	6.5327344668E-07	6.685697987399999E-06	2.8915098793500002E-05	6.8121569288800005E-06	4.5719952431E-07	1.1761565499E-06	0.00155095282919567
27.6667	0.0012946854489100002	0.00021084052053799997	6.1184685825E-07	6.6475019657999995E-06	2.86928950189E-05	6.53251430096E-06	4.4894189266E-07	1.1676441509999998E-06	0.0015496273136355702
27.8333	0.00129274398274	0.000217112134455	5.908934118599999E-07	6.6209594136E-06	2.8513219099699998E-05	6.7435203089E-06	4.4428370553999997E-07	1.1714569235999999E-06	0.0015539404500581999
28	0.00128788301857	0.00021919363125199999	5.434839900899999E-07	6.5790542742E-06	2.8284439733E-05	6.2761186015E-06	4.3490496989E-07	1.1586010365E-06	0.00155035325242718
28.1667	0.0012840925370000002	0.00022258921611899998	5.0579024589E-07	6.543133704300001E-06	2.8078034458900002E-05	6.0417042870800015E-06	4.2738726688E-07	1.1514922406999998E-06	0.0015494292953227501
28.3333	0.0012804334328399998	0.000226026889216	4.6938452913E-07	6.5080286142E-06	2.78764968309E-05	5.82885517228E-06	4.2007346466E-07	1.1451306365999998E-06	0.00154870829130377
28.5	0.00127687164528	0.000229434632905	4.3452661005E-07	6.473988909E-06	2.7680253835500002E-05	5.625561334980001E-06	4.1299229152000003E-07	1.1389086945E-06	0.00154807250986055
28.6667	0.0012733779793399997	0.000232794208953	4.0028293935E-07	6.4408172952E-06	2.7487597526700007E-05	5.42796668986E-06	4.0608559019E-07	1.1329730595E-06	0.0015474679113937997
28.8333	0.0012699475691899998	0.00023610281147799997	3.6670763583E-07	6.4078561278000005E-06	2.72987840964E-05	5.23577396162E-06	3.9933163928E-07	1.1271212216999999E-06	0.0015468859553506298
29	0.0012665852806599998	0.000239352490481	3.3398876232E-07	6.3753947705999995E-06	2.7113984339200003E-05	5.0479469335000005E-06	3.9271852705999994E-07	1.1217023360999999E-06	0.0015463235068097797
29.1667	0.0012632813820899998	0.00024255540478399998	3.021317307E-07	6.3438146577E-06	2.6933027460500004E-05	4.86417134304E-06	3.8629109769000004E-07	1.1163043998E-06	0.00154578252756343
29.3333	0.0012600358734800002	0.000245697524977	2.7078206283E-07	6.3126685905000005E-06	2.67550594873E-05	4.6841753956799995E-06	3.800262284E-07	1.1111788044E-06	0.0015452472890261101
29.5	0.0012568438889999998	0.000248789606941	2.4064871499E-07	6.282088098E-06	2.65810197899E-05	4.5080100529E-06	3.7389028607E-07	1.1062836513E-06	0.0015447254365341598
29.6667	0.00125371029448	0.00025183211832299995	2.1100378932E-07	6.2513366178E-06	2.64101397926E-05	4.33517419348E-06	3.6796525143E-07	1.101863349E-06	0.00154421989579663
29.8333	0.0012506253582599998	0.00025481991500599994	1.8283224798E-07	6.2212690884E-06	2.6242590290000003E-05	4.1656423366799996E-06	3.6220207617999997E-07	1.0975617594E-06	0.0015437173710646397
30	0.0012475988120000002	0.00025776094698899997	1.559568519E-07	6.1907806662E-06	2.6077773501E-05	3.9992870788000005E-06	3.5656012030000003E-07	1.0941051249E-06	0.0015432342223321
30.1667	0.00124462092404	0.000260651005449	1.30876576416E-07	6.1606736781000005E-06	2.5916799590500003E-05	3.8364226823000006E-06	3.5132246254999997E-07	1.0913188679999999E-06	0.001542759343346866
30.3333	0.0012416916943800002	0.000263493363915	1.08569889432E-07	6.1287778956000005E-06	2.57584729963E-05	3.6763781543600002E-06	3.4638119667E-07	1.0901457072E-06	0.001542293784134562
30.5	0.00123881598885	0.000266290360622	9.311761906200001E-08	6.094277838900001E-06	2.56033914995E-05	3.5191959628800004E-06	3.4224782636E-07	1.0921638231000001E-06	0.0015418507440418021
30.6667	0.0012359840757899998	0.000269038722041	9.7721775972E-08	6.0482953005E-06	2.54510427163E-05	3.3640862049200002E-06	3.4039590269E-07	1.1056342229999998E-06	0.0015414299739543817
30.8333	0.0012332056868599999	0.000271750139347	3.3306197787000005E-07	5.8641283947000005E-06	2.53042447576E-05	3.20323478688E-06	3.6375200246E-07	1.2477333249E-06	0.0015412719814514098
31	0.0012304516270799997	0.000274399359602	1.6168532688E-07	6.1206494034E-06	2.5152152166300003E-05	3.0725355778400005E-06	3.0727989191E-07	9.814118570999998E-07	0.0015406467009054297
31.1667	0.00122776082309	0.000277019118096	1.1155914134999999E-07	6.0493080737999995E-06	2.50086847023E-05	2.92422917746E-06	3.1057803974E-07	1.0196792451E-06	0.00154020397956575
31.3333	0.00122510894574	0.000279598191301	1.17117818595E-07	6.0124141893E-06	2.4867010581600003E-05	2.78057725892E-06	3.0781171562E-07	1.0264668183E-06	0.0015398185354233349
31.5	0.0012225057266899999	0.000282130967453	1.3332031083E-07	5.982596564999999E-06	2.4727983777199998E-05	2.64016988794E-06	3.0394600889000006E-07	1.027423503E-06	0.00153945213419586
31.6667	0.00121993656845	0.00028462399360999996	1.5277196051999999E-07	5.9554095207E-06	2.45911773026E-05	2.50213222578E-06	2.996500785E-07	1.0262224098E-06	0.0015390879255579
31.8333	0.0012174112026799998	0.00028707914036	1.7388776331000002E-07	5.9295377664E-06	2.44565911578E-05	2.36664263762E-06	2.9535064466E-07	1.0237713416999998E-06	0.0015387361243514898
32	0.00121492476355	0.000289495940056	1.9567328625000001E-07	5.9050470666000005E-06	2.43249085212E-05	2.23348878396E-06	2.9098814872E-07	1.0210968143999998E-06	0.00153839190622713
32.1667	0.00121247725106	0.000291874392698	2.1762522449999999E-07	5.8810956357E-06	2.4195446214400002E-05	2.1028660171400002E-06	2.866452721E-07	1.0180801152E-06	0.00153805340223704
32.3333	0.00121006866521	0.0002942149659329999	2.4013729233E-07	5.858170131000001E-06	2.40682042374E-05	1.9742902031000003E-06	2.823570493E-07	1.0148678891999998E-06	0.00153772165794533
32.5	0.001207699006	0.000296519062702	2.6171175195000005E-07	5.8355076843E-06	2.39424140145E-05	1.8485257640400001E-06	2.7805130925E-07	1.0115229843000001E-06	0.00153739580221034
32.6667	0.0012053634076	0.000298792294769	2.8347292142999997E-07	5.8132792833E-06	2.38193565052E-05	1.7242307143200001E-06	2.7382124372E-07	1.0081571301E-06	0.0015370780201670702
32.8333	0.0012030667358399999	0.000301027179782	3.0497296770000007E-07	5.791879515E-06	2.36982631338E-05	1.6024157899600001E-06	2.6967806375E-07	1.0047842927999998E-06	0.0015367659093850098
33	0.00120079925906	0.00030322886185799996	3.2635801152E-07	5.7702956061E-06	2.3579048503000003E-05	1.4827157670200003E-06	2.6563227969E-07	1.001446371E-06	0.00153645361745633
33.1667	0.0011985707089199999	0.00030540014687899995	3.4732498761E-07	5.749658706000001E-06	2.3462395791200002E-05	1.36514763266E-06	2.6154375354000003E-07	9.980176688999998E-07	0.0015361549443389099
33.3333	0.00119638108542	0.000307538228963	3.6831767013E-07	5.7291270290999995E-06	2.33472802308E-05	1.2496859061400001E-06	2.5761498471E-07	9.947146625999998E-07	0.00153586605486648
33.5	0.0011942206568999999	0.000309652928697	3.8881651860000006E-07	5.708884716E-06	2.3234299602900003E-05	1.1368741765800003E-06	2.5375838695E-07	9.914256224999999E-07	0.0015355876446205298
33.6667	0.00119209428919	0.000311746116669	4.0908130326E-07	5.6891290602E-06	2.3123880894000002E-05	1.0262452970800003E-06	2.4984643468E-07	9.880178697E-07	0.0015353266067179199
33.8333	0.00119000684812	0.00031386876640199994	4.291891434E-07	5.669426016000001E-06	2.30164510906E-05	9.2220743566E-07	2.4596741484E-07	9.843168267E-07	0.0015351431724492
34	0.0011878026271299998	0.000315056122135	4.5015611949000004E-07	5.6506173689999995E-06	2.28884405379E-05	7.55006217212E-07	2.4378336411000004E-07	9.836673983999998E-07	0.0015338304202711119
34.1667	0.00118586116096	0.00031759310711	4.6901922722999994E-07	5.6315851227E-06	2.27958698647E-05	6.88053024788E-07	2.3909714939000007E-07	9.787373298E-07	0.0015342566297886079
34.3333	0.0011838613048299998	0.00031959136274100004	4.883694041700001E-07	5.6128290873000005E-06	2.26927099263E-05	5.867798236580001E-07	2.3545005794E-07	9.754552728E-07	0.0015340442611431679
34.5	0.00118189064368	0.000321529759556	5.0740839801E-07	5.5946912381999995E-06	2.25904893582E-05	4.84586767814E-07	2.3193890035E-07	9.722220974999997E-07	0.001533801739996074
34.6667	0.00117994431168	0.00032343401813999997	5.263553898900001E-07	5.5767638355E-06	2.2489805941500004E-05	3.8358111445400004E-07	2.2845997450000004E-07	9.692333307E-07	0.0015335525294065439
34.8333	0.00117802230883	0.00032530600908099993	5.450087872800001E-07	5.5591257966E-06	2.23902326897E-05	2.83756918072E-07	2.2507914524999997E-07	9.661398174E-07	0.0015332976610653018
35	0.00117613436679	0.000327146667673	5.632982357400001E-07	5.5419481092E-06	2.2292538178500004E-05	1.8548280004E-07	2.2174666361E-07	9.629415575999998E-07	0.00153304899000769
35.1667	0.0011742658880699998	0.000328963476268	5.820734004300001E-07	5.5245599754E-06	2.2196466216000002E-05	8.894561911800002E-08	2.1852489099E-07	9.599946894000001E-07	0.0015327999291293378
35.3333	0.00117242660433	0.000330748484867	6.0056173548E-07	5.5081846149E-06	2.21014190211E-05	6.297989570000001E-09	2.1534796252999997E-07	9.569360915999999E-07	0.00153256383661218
35.5	0.0011706165155699999	0.000332514319939	6.1872941664E-07	5.491519890600001E-06	2.20085067587E-05	1.0015119921200001E-07	2.1220046305E-07	9.538984431E-07	0.0015325158416803018
35.6667	0.0011688307559600002	0.000334249757956	6.3734222493E-07	5.4754733526E-06	2.19162776747E-05	1.92734618644E-07	2.0921202020000002E-07	9.507909635999999E-07	0.001532462344770674
35.8333	0.0011670693255	0.00033596368421099997	6.556736154600001E-07	5.4594005088E-06	2.1825585742100004E-05	2.83739081554E-07	2.0614930420999997E-07	9.476415854999999E-07	0.001532411199548624
36	0.00116533222419	0.00033764908399899995	6.7478837562E-07	5.4437748636E-06	2.1736687152800003E-05	3.73357392208E-07	2.0325825727000002E-07	9.445341059999998E-07	0.001532357708336498
36.1667	0.00116361945203	0.000339316245554	6.942237896700001E-07	5.428767404699999E-06	2.16489841257E-05	4.6116062481600006E-07	2.0051855937E-07	9.410844545999998E-07	0.001532310436542856
36.3333	0.0011619358748500002	0.000340956283583	7.1542482957E-07	5.4135889581E-06	2.1562220468900004E-05	5.481994352239999E-07	1.9779427665E-07	9.375649721999999E-07	0.0015322669513736442
36.5	0.0011602668951599998	0.000342574342203	7.3895433084E-07	5.3989892391E-06	2.1477079360800003E-05	6.3359983405E-07	1.9539371271E-07	9.33361146E-07	0.0015322186149864998
36.6667	0.00115862224462	0.000344172292002	7.696207488600001E-07	5.3855601282E-06	2.1393390006800004E-05	7.17507061512E-07	1.9347031865999999E-07	9.275093081999999E-07	0.001532181594194232
36.8333	0.0011570019232299998	0.000345744521216	8.2280599956E-07	5.3744853864E-06	2.1310640023100003E-05	7.990377852900001E-07	1.928859432E-07	9.174676103999999E-07	0.0015321637671939497
37	0.0011554059309900001	0.000347289159257	1.10039620743E-06	5.3852576115E-06	2.1231305931400002E-05	8.709062124600001E-07	2.0569665847E-07	8.611070102999999E-07	0.0015323497598785602
37.1667	0.0011538342679	0.000348836135533	5.8557759273E-07	5.3197035579E-06	2.1146762604400002E-05	9.724724421E-07	1.7162560722E-07	9.671453838E-07	0.00153183369062115
37.3333	0.0011522772022999998	0.000350344764755	7.0775484264E-07	5.3157576879E-06	2.10681116911E-05	1.0481332527400003E-06	1.7525518142000003E-07	9.428930775E-07	0.0015318798727882998
37.5	0.00115074446585	0.000351837026332	7.487376569099999E-07	5.30456457E-06	2.0990229353500002E-05	1.1253908564200002E-06	1.7424128299E-07	9.351767519999999E-07	0.00153185983265382
37.6667	0.00114923119272	0.000353304502618	7.7522880951E-07	5.2920298563E-06	2.09134571808E-05	1.20237666554E-06	1.7229897031E-07	9.303165144000001E-07	0.00153182140333486
37.8333	0.00114773738291	0.000354755611259	7.9613896086E-07	5.2788374976E-06	2.08374535838E-05	1.27854709098E-06	1.7020040376E-07	9.267481502999999E-07	0.0015317809198563
38	0.00114626303642	0.00035618754637299995	8.1453123504E-07	5.2660528788E-06	2.0762730946300003E-05	1.35329059498E-06	1.6786500399E-07	9.235568736000001E-07	0.00153173861032571
38.1667	0.0011448130190800001	0.000357600775607	8.309711735099999E-07	5.2529920491000005E-06	2.06894600629E-05	1.4274990034400001E-06	1.6560177529000003E-07	9.207426843E-07	0.0015317010614355401
38.3333	0.00114337759923	0.000358996234255	8.4680092251E-07	5.2404047238E-06	2.06163599741E-05	1.5004928299600003E-06	1.6325726655000002E-07	9.180332414999999E-07	0.0015316591824434198
38.5	0.0011419616427000001	0.000360370648788	8.618473018800001E-07	5.2278700101000005E-06	2.0544967831300002E-05	1.57221261948E-06	1.6092326816E-07	9.155402748E-07	0.0015316156527937202
38.6667	0.0011405700153199999	0.00036173009861700003	8.762929625700001E-07	5.2154668254E-06	2.04745150588E-05	1.6432104547E-06	1.5863411392999999E-07	9.132079193999999E-07	0.0015315814412717999
38.8333	0.0011391929854299998	0.000363067569037	8.903679094800001E-07	5.2029321117E-06	2.0404233080900002E-05	1.7132570089600001E-06	1.5632744245E-07	9.108336653999999E-07	0.0015315385056858897
39	0.0011378354188599999	0.000364392412988	9.040423772700002E-07	5.1903053277E-06	2.03355736517E-05	1.7824032437399998E-06	1.5409644549000002E-07	9.087247691999999E-07	0.0015315029776631
39.1667	0.00113649731561	0.000365699486353	9.1740295602E-07	5.178362494500001E-06	2.02675120036E-05	1.8508275242200001E-06	1.5183111472E-07	9.065041434E-07	0.0015314692421994599
39.3333	0.0011351786756800002	0.00036698832148500003	9.3066882687E-07	5.166616954800001E-06	2.02003043285E-05	1.9183769659600004E-06	1.4966878538E-07	9.043533486E-07	0.0015314369863751102
39.5	0.0011338843649	0.00036826172426600003	9.4330015479E-07	5.155029249900001E-06	2.01337798318E-05	1.98489019094E-06	1.4750855811E-07	9.02286351E-07	0.00153141288350254
39.6667	0.0011326095174399998	0.00036951595352	9.5579753868E-07	5.1434546979E-06	2.0067084540500003E-05	2.05086832038E-06	1.4528526874E-07	9.001495223999999E-07	0.0015313881108486
39.8333	0.00113137846245	0.000370751476894	9.682678631699998E-07	5.131866993E-06	2.00008162357E-05	2.1168464498200004E-06	1.4319721254E-07	8.982780516E-07	0.0015313892121498298
40	0.00113025932155	0.00037196502085900005	9.8051494761E-07	5.1204897345E-06	1.9929167901E-05	2.18547457622E-06	1.4108603356999998E-07	8.963716652999999E-07	0.0015314774472672
40.1667	0.00112699921545	0.000373338967745	9.8900212842E-07	5.1134529330000005E-06	1.9982626610800004E-05	2.1792317949200003E-06	1.3908976776E-07	8.943395831999999E-07	0.0015296359260130999
40.3333	0.00112730576274	0.00037440941172800003	1.00359526284E-06	5.0990636604E-06	1.9832668952E-05	2.29350442024E-06	1.3693724808E-07	8.926985547E-07	0.00153097364256626
40.5	0.0011261866218399998	0.000375581802757	1.0155298112099999E-06	5.088199365E-06	1.97662298526E-05	2.35830194206E-06	1.3493047192E-07	8.908619994E-07	0.0015310224780391898
40.6667	0.0011250236884700001	0.000376743905552	1.0265226924599999E-06	5.0776112805E-06	1.97049145912E-05	2.419396263E-06	1.3291108334E-07	8.890743257999998E-07	0.0015310180242583
40.8333	0.00112385588927	0.000377892914231	1.03759134003E-06	5.0667075264E-06	1.96441971109E-05	2.4797261617400003E-06	1.3095055271999998E-07	8.872028549999999E-07	0.00153099517904779
41	0.00112269782173	0.000379030699382	1.04879934351E-06	5.0562772767E-06	1.95849313847E-05	2.53875654274E-06	1.2898862072000002E-07	8.856595898999999E-07	0.00153097193387027
41.1667	0.00112154948585	0.000380152584535	1.05958792629E-06	5.0461626966E-06	1.9527117412600002E-05	2.5968101620400004E-06	1.2711427497E-07	8.838020853E-07	0.0015309426649428
